Participant,Part,Source,File,Condition,Staircase,Score
pp8,part C,STpp8.32,st-gb135,36,4,2.26
pp8,part C,STpp8.32,st-gb105,38,1,4.12
pp8,part C,STpp8.32,st-gb105,38,2,3.32
pp8,part C,STpp8.32,st-gb105,38,3,2.71
pp8,part C,STpp8.32,st-gb105,38,4,2.62
pp8,part C,STpp8.32,st-gb165,37,1,2.14
pp8,part C,STpp8.32,st-gb165,37,2,3.08
pp8,part C,STpp8.32,st-gb165,37,3,3.26
pp8,part C,STpp8.32,st-gb165,37,4,3.77
pp8,part C,STpp8.35,st-gb135,36,1,2.66
pp8,part C,STpp8.35,st-gb135,36,2,2.22
pp8,part C,STpp8.35,st-gb135,36,3,2.86
pp8,part C,STpp8.35,st-gb135,36,4,2.42
pp8,part C,STpp8.35,st-gb135,35,1,3.20
pp8,part C,STpp8.35,st-gb135,35,2,4.12
pp8,part C,STpp8.35,st-gb135,35,3,7.23
pp8,part C,STpp8.35,st-gb135,35,4,4.36
pp8,part C,STpp8.35,st-gb105,38,1,2.97
pp8,part C,STpp8.35,st-gb105,38,2,3.14
pp8,part C,STpp8.35,st-gb105,38,3,3.20
pp8,part C,STpp8.35,st-gb105,38,4,2.47
pp8,part C,STpp8.35,st-gb165,37,1,2.81
pp8,part C,STpp8.35,st-gb165,37,2,2.30
pp8,part C,STpp8.35,st-gb165,37,3,2.52
pp8,part C,STpp8.35,st-gb165,37,4,2.30
pp8,part C,STpp8.34,st-gb135,35,1,6.63
pp8,part C,STpp8.34,st-gb135,35,2,3.77
pp8,part C,STpp8.34,st-gb135,35,3,5.63
pp8,part C,STpp8.34,st-gb135,35,4,5.12
pp8,part C,STpp8.34,st-gb135,36,1,3.70
pp8,part C,STpp8.34,st-gb135,36,2,3.91
pp8,part C,STpp8.34,st-gb135,36,3,4.19
pp8,part C,STpp8.34,st-gb135,36,4,3.26
pp8,part C,STpp8.34,st-gb165,37,1,4.36
pp8,part C,STpp8.34,st-gb165,37,2,3.26
pp8,part C,STpp8.34,st-gb165,37,3,3.49
pp8,part C,STpp8.34,st-gb165,37,4,3.77
pp8,part C,STpp8.34,st-gb105,38,1,4.36
pp8,part C,STpp8.34,st-gb105,38,2,3.49
pp8,part C,STpp8.34,st-gb105,38,3,3.43
pp8,part C,STpp8.34,st-gb105,38,4,2.42
pp8,part C,STpp8.33,st-gb135,36,1,2.81
pp8,part C,STpp8.33,st-gb135,36,2,2.97
pp8,part C,STpp8.33,st-gb135,36,3,4.12
pp8,part C,STpp8.33,st-gb135,36,4,3.26
pp8,part C,STpp8.33,st-gb135,35,1,7.66
pp8,part C,STpp8.33,st-gb135,35,2,5.93
pp8,part C,STpp8.33,st-gb135,35,3,5.73
pp8,part C,STpp8.33,st-gb135,35,4,5.93
pp8,part C,STpp8.33,st-gb165,37,1,4.44
pp8,part C,STpp8.33,st-gb165,37,2,2.57
pp8,part C,STpp8.33,st-gb165,37,3,3.14
pp8,part C,STpp8.33,st-gb165,37,4,4.27
pp8,part C,STpp8.33,st-gb105,38,1,4.61
pp8,part C,STpp8.33,st-gb105,38,2,4.12
pp8,part C,STpp8.33,st-gb105,38,3,4.44
pp8,part C,STpp8.33,st-gb105,38,4,5.02
pp8,part C,STpp8.42,st-gb135,35,1,3.03
pp8,part C,STpp8.42,st-gb135,35,2,2.81
pp8,part C,STpp8.42,st-gb135,35,3,2.42
pp8,part C,STpp8.42,st-gb135,35,4,6.03
pp8,part C,STpp8.42,st-gb135,36,1,2.47
pp8,part C,STpp8.42,st-gb135,36,2,2.81
pp8,part C,STpp8.42,st-gb135,36,3,2.97
pp8,part C,STpp8.42,st-gb135,36,4,3.20
pp8,part C,STpp8.42,st-gb165,37,1,3.98
pp8,part C,STpp8.42,st-gb165,37,2,2.10
pp8,part C,STpp8.42,st-gb165,37,3,2.10
pp8,part C,STpp8.42,st-gb165,37,4,2.62
pp8,part C,STpp8.42,st-gb105,38,1,3.14
pp8,part C,STpp8.42,st-gb105,38,2,2.76
pp8,part C,STpp8.42,st-gb105,38,3,3.56
pp8,part C,STpp8.42,st-gb105,38,4,2.52
pp8,part C,STpp8.45,ST-gb135,36,1,1.75
pp8,part C,STpp8.45,ST-gb135,36,2,2.47
pp8,part C,STpp8.45,ST-gb135,36,3,2.62
pp8,part C,STpp8.45,ST-gb135,36,4,1.65
pp8,part C,STpp8.45,ST-gb135,35,1,4.77
pp8,part C,STpp8.45,ST-gb135,35,2,2.97
pp8,part C,STpp8.45,ST-gb135,35,3,3.37
pp8,part C,STpp8.45,ST-gb135,35,4,3.20
pp8,part C,STpp8.45,ST-gb165,37,1,2.62
pp8,part C,STpp8.45,ST-gb165,37,2,2.62
pp8,part C,STpp8.45,ST-gb165,37,3,2.52
pp8,part C,STpp8.45,ST-gb165,37,4,2.38
pp8,part C,STpp8.45,ST-gb105,38,1,2.81
pp8,part C,STpp8.45,ST-gb105,38,2,2.86
pp8,part C,STpp8.45,ST-gb105,38,3,2.62
pp8,part C,STpp8.45,ST-gb105,38,4,3.20
pp8,part C,STpp8.44,ST-gb135,35,1,2.57
pp8,part C,STpp8.44,ST-gb135,35,2,3.26
pp8,part C,STpp8.44,ST-gb135,35,3,3.91
pp8,part C,STpp8.44,ST-gb135,35,4,2.81
pp8,part C,STpp8.44,ST-gb135,36,1,2.10
pp8,part C,STpp8.44,ST-gb135,36,2,1.85
pp8,part C,STpp8.44,ST-gb135,36,3,2.14
pp8,part C,STpp8.44,ST-gb135,36,4,2.42
pp8,part C,STpp8.44,ST-gb105,38,1,2.97
pp8,part C,STpp8.44,ST-gb105,38,2,1.52
pp8,part C,STpp8.44,ST-gb105,38,3,2.91
pp8,part C,STpp8.44,ST-gb105,38,4,2.22
pp8,part C,STpp8.44,ST-gb165,37,1,3.43
pp8,part C,STpp8.44,ST-gb165,37,2,3.77
pp8,part C,STpp8.44,ST-gb165,37,3,3.32
pp8,part C,STpp8.44,ST-gb165,37,4,2.47
pp8,part C,STpp8.43,st-gb135,36,1,2.18
pp8,part C,STpp8.43,st-gb135,36,2,2.30
pp8,part C,STpp8.43,st-gb135,36,3,2.22
pp8,part C,STpp8.43,st-gb135,36,4,1.58
pp8,part C,STpp8.43,st-gb135,35,1,3.98
pp8,part C,STpp8.43,st-gb135,35,2,3.91
pp8,part C,STpp8.43,st-gb135,35,3,3.26
pp8,part C,STpp8.43,st-gb135,35,4,2.97
pp8,part C,STpp8.43,st-gb105,38,1,5.73
pp8,part C,STpp8.43,st-gb105,38,2,3.14
pp8,part C,STpp8.43,st-gb105,38,3,3.32
pp8,part C,STpp8.43,st-gb105,38,4,3.70
pp8,part C,STpp8.43,st-gb165,37,1,2.91
pp8,part C,STpp8.43,st-gb165,37,2,2.81
pp8,part C,STpp8.43,st-gb165,37,3,2.97
pp8,part C,STpp8.43,st-gb165,37,4,3.84
pp8,part C,STpp8.36,st-gb135,35,1,4.19
pp8,part C,STpp8.36,st-gb135,35,2,3.37
pp8,part C,STpp8.36,st-gb135,35,3,6.27
pp8,part C,STpp8.36,st-gb135,35,4,6.63
pp8,part C,STpp8.36,st-gb135,36,1,2.06
pp8,part C,STpp8.36,st-gb135,36,2,2.42
pp8,part C,STpp8.36,st-gb135,36,3,2.06
pp8,part C,STpp8.36,st-gb135,36,4,2.38
pp8,part C,STpp8.36,st-gb105,38,1,2.66
pp8,part C,STpp8.36,st-gb105,38,2,2.30
pp8,part C,STpp8.36,st-gb105,38,3,2.10
pp8,part C,STpp8.36,st-gb105,38,4,2.18
pp8,part C,STpp8.36,st-gb165,37,1,2.42
pp8,part C,STpp8.36,st-gb165,37,2,2.52
pp8,part C,STpp8.36,st-gb165,37,3,2.71
pp8,part C,STpp8.36,st-gb165,37,4,2.52
pp8,part C,STpp8.31,st-gb135,36,1,2.91
pp8,part C,STpp8.31,st-gb135,36,2,3.84
pp8,part C,STpp8.31,st-gb135,36,3,3.43
pp8,part C,STpp8.31,st-gb135,36,4,4.77
pp8,part C,STpp8.31,st-gb135,35,1,7.95
pp8,part C,STpp8.31,st-gb135,35,2,6.63
pp8,part C,STpp8.31,st-gb135,35,3,19.08
pp8,part C,STpp8.31,st-gb135,35,4,25.90
pp8,part C,STpp8.31,st-gb105,38,1,6.27
pp8,part C,STpp8.31,st-gb105,38,2,8.39
pp8,part C,STpp8.31,st-gb105,38,3,5.22
pp8,part C,STpp8.31,st-gb105,38,4,6.27
pp8,part C,STpp8.31,st-gb165,37,1,6.87
pp8,part C,STpp8.31,st-gb165,37,2,5.42
pp8,part C,STpp8.31,st-gb165,37,3,5.53
pp8,part C,STpp8.31,st-gb165,37,4,6.27
pp8,part C,STpp8.38,st-gb135,35,1,2.76
pp8,part C,STpp8.38,st-gb135,35,2,2.86
pp8,part C,STpp8.38,st-gb135,35,3,3.08
pp8,part C,STpp8.38,st-gb135,35,4,2.62
pp8,part C,STpp8.38,st-gb135,36,1,2.81
pp8,part C,STpp8.38,st-gb135,36,2,2.22
pp8,part C,STpp8.38,st-gb135,36,3,3.20
pp8,part C,STpp8.38,st-gb135,36,4,3.08
pp8,part C,STpp8.38,st-gb165,37,1,2.34
pp8,part C,STpp8.38,st-gb165,37,2,2.26
pp8,part C,STpp8.38,st-gb165,37,3,1.92
pp8,part C,STpp8.38,st-gb165,37,4,2.34
pp8,part C,STpp8.38,st-gb105,38,1,3.14
pp8,part C,STpp8.38,st-gb105,38,2,3.43
pp8,part C,STpp8.38,st-gb105,38,3,3.63
pp8,part C,STpp8.38,st-gb105,38,4,2.06
pp8,part C,STpp8.39,st-gb135,36,1,2.42
pp8,part C,STpp8.39,st-gb135,36,2,1.95
pp8,part C,STpp8.39,st-gb135,36,3,2.10
pp8,part C,STpp8.39,st-gb135,36,4,2.71
pp8,part C,STpp8.39,st-gb135,35,1,3.49
pp8,part C,STpp8.39,st-gb135,35,2,3.03
pp8,part C,STpp8.39,st-gb135,35,3,4.27
pp8,part C,STpp8.39,st-gb135,35,4,4.44
pp8,part C,STpp8.39,st-gb105,38,1,4.05
pp8,part C,STpp8.39,st-gb105,38,2,2.76
pp8,part C,STpp8.39,st-gb105,38,3,3.20
pp8,part C,STpp8.39,st-gb105,38,4,2.10
pp8,part C,STpp8.39,st-gb165,37,1,2.91
pp8,part C,STpp8.39,st-gb165,37,2,2.57
pp8,part C,STpp8.39,st-gb165,37,3,4.19
pp8,part C,STpp8.39,st-gb165,37,4,3.26
pp8,part C,STpp8.37,st-gb135,36,1,2.62
pp8,part C,STpp8.37,st-gb135,36,2,1.65
pp8,part C,STpp8.37,st-gb135,36,3,2.10
pp8,part C,STpp8.37,st-gb135,36,4,2.71
pp8,part C,STpp8.37,st-gb135,35,1,5.53
pp8,part C,STpp8.37,st-gb135,35,2,5.12
pp8,part C,STpp8.37,st-gb135,35,3,5.32
pp8,part C,STpp8.37,st-gb135,35,4,3.14
pp8,part C,STpp8.37,st-gb165,37,1,1.92
pp8,part C,STpp8.37,st-gb165,37,2,3.84
pp8,part C,STpp8.37,st-gb165,37,3,2.91
pp8,part C,STpp8.37,st-gb165,37,4,1.71
pp8,part C,STpp8.37,st-gb105,38,1,3.43
pp8,part C,STpp8.37,st-gb105,38,2,3.49
pp8,part C,STpp8.37,st-gb105,38,3,2.57
pp8,part C,STpp8.37,st-gb105,38,4,3.43
pp8,part C,STpp8.41,st-gb135,36,1,2.26
pp8,part C,STpp8.41,st-gb135,36,2,2.57
pp8,part C,STpp8.41,st-gb135,36,3,2.71
pp8,part C,STpp8.41,st-gb135,36,4,1.50
pp8,part C,STpp8.41,st-gb135,35,1,4.05
pp8,part C,STpp8.41,st-gb135,35,2,4.36
pp8,part C,STpp8.41,st-gb135,35,3,1.55
pp8,part C,STpp8.41,st-gb135,35,4,4.61
pp8,part C,STpp8.41,st-gb165,37,1,2.10
pp8,part C,STpp8.41,st-gb165,37,2,2.86
pp8,part C,STpp8.41,st-gb165,37,3,2.66
pp8,part C,STpp8.41,st-gb165,37,4,2.47
pp8,part C,STpp8.41,st-gb105,38,1,4.61
pp8,part C,STpp8.41,st-gb105,38,2,2.86
pp8,part C,STpp8.41,st-gb105,38,3,2.57
pp8,part C,STpp8.41,st-gb105,38,4,2.81
pp8,part C,STpp8.40,st-gb135,35,1,2.38
pp8,part C,STpp8.40,st-gb135,35,1,3.03
pp8,part C,STpp8.40,st-gb135,35,2,3.70
pp8,part C,STpp8.40,st-gb135,35,3,5.42
pp8,part C,STpp8.40,st-gb135,36,1,1.95
pp8,part C,STpp8.40,st-gb135,36,2,2.06
pp8,part C,STpp8.40,st-gb135,36,3,2.52
pp8,part C,STpp8.40,st-gb135,36,4,2.86
pp8,part C,STpp8.40,st-gb105,38,1,2.71
pp8,part C,STpp8.40,st-gb105,38,2,3.20
pp8,part C,STpp8.40,st-gb105,38,3,2.81
pp8,part C,STpp8.40,st-gb105,38,4,2.38
pp8,part C,STpp8.40,st-gb165,37,1,3.14
pp8,part C,STpp8.40,st-gb165,37,2,3.43
pp8,part C,STpp8.40,st-gb165,37,3,2.86
pp8,part C,STpp8.40,st-gb165,37,4,1.75
pp8,part B,STpp8.29,st-gb45,26,1,2.66
pp8,part B,STpp8.29,st-gb45,26,2,2.22
pp8,part B,STpp8.29,st-gb45,26,3,2.14
pp8,part B,STpp8.29,st-gb45,26,4,2.60
pp8,part B,STpp8.29,st-gb135,25,1,2.42
pp8,part B,STpp8.29,st-gb135,25,2,3.20
pp8,part B,STpp8.29,st-gb135,25,3,2.06
pp8,part B,STpp8.29,st-gb135,25,4,3.77
pp8,part B,STpp8.29,st-gb165,27,1,3.43
pp8,part B,STpp8.29,st-gb165,27,2,2.52
pp8,part B,STpp8.29,st-gb165,27,3,3.49
pp8,part B,STpp8.29,st-gb165,27,4,3.77
pp8,part B,STpp8.29,st-gb105,28,1,3.42
pp8,part B,STpp8.29,st-gb105,28,2,3.03
pp8,part B,STpp8.29,st-gb105,28,3,2.18
pp8,part B,STpp8.29,st-gb105,28,4,3.70
pp8,part B,STpp8.16,st-gb135,25,1,7.66
pp8,part B,STpp8.16,st-gb135,25,2,7.81
pp8,part B,STpp8.16,st-gb135,25,3,7.38
pp8,part B,STpp8.16,st-gb135,25,4,7.95
pp8,part B,STpp8.16,st-gb45,26,1,5.22
pp8,part B,STpp8.16,st-gb45,26,2,8.85
pp8,part B,STpp8.16,st-gb45,26,3,9.32
pp8,part B,STpp8.16,st-gb45,26,4,9.37
pp8,part B,STpp8.16,st-gb165,27,1,10.61
pp8,part B,STpp8.16,st-gb165,27,2,4.94
pp8,part B,STpp8.16,st-gb165,27,3,5.73
pp8,part B,STpp8.16,st-gb165,27,4,5.22
pp8,part B,STpp8.16,st-gb105,28,1,5.63
pp8,part B,STpp8.16,st-gb105,28,2,6.27
pp8,part B,STpp8.16,st-gb105,28,3,5.42
pp8,part B,STpp8.16,st-gb105,28,4,6.51
pp8,part B,STpp8.20,st-gb135,25,1,3.32
pp8,part B,STpp8.20,st-gb135,25,2,6.51
pp8,part B,STpp8.20,st-gb135,25,3,4.52
pp8,part B,STpp8.20,st-gb135,25,4,3.03
pp8,part B,STpp8.20,st-gb45,26,1,4.05
pp8,part B,STpp8.20,st-gb45,26,2,4.94
pp8,part B,STpp8.20,st-gb45,26,3,6.03
pp8,part B,STpp8.20,st-gb45,26,4,4.44
pp8,part B,STpp8.20,st-gb165,27,1,3.91
pp8,part B,STpp8.20,st-gb165,27,2,3.14
pp8,part B,STpp8.20,st-gb165,27,3,4.77
pp8,part B,STpp8.20,st-gb165,27,4,3.77
pp8,part B,STpp8.20,st-gb105,28,1,5.83
pp8,part B,STpp8.20,st-gb105,28,2,3.20
pp8,part B,STpp8.20,st-gb105,28,3,4.19
pp8,part B,STpp8.20,st-gb105,28,4,3.20
pp8,part B,STpp8.18,st-gb135,25,1,4.19
pp8,part B,STpp8.18,st-gb135,25,2,3.49
pp8,part B,STpp8.18,st-gb135,25,3,5.83
pp8,part B,STpp8.18,st-gb135,25,4,6.87
pp8,part B,STpp8.18,st-gb45,26,1,5.42
pp8,part B,STpp8.18,st-gb45,26,2,3.63
pp8,part B,STpp8.18,st-gb45,26,3,2.76
pp8,part B,STpp8.18,st-gb45,26,4,4.36
pp8,part B,STpp8.18,st-gb105,28,1,3.43
pp8,part B,STpp8.18,st-gb105,28,2,4.61
pp8,part B,STpp8.18,st-gb105,28,3,3.98
pp8,part B,STpp8.18,st-gb105,28,4,4.44
pp8,part B,STpp8.18,st-gb165,27,1,2.71
pp8,part B,STpp8.18,st-gb165,27,2,5.32
pp8,part B,STpp8.18,st-gb165,27,3,4.44
pp8,part B,STpp8.18,st-gb165,27,4,2.42
pp8,part B,STpp8.27,;tist-gb45,26,1,2.30
pp8,part B,STpp8.27,;tist-gb45,26,2,4.77
pp8,part B,STpp8.27,;tist-gb45,26,3,2.38
pp8,part B,STpp8.27,;tist-gb45,26,4,2.81
pp8,part B,STpp8.27,ltist-gb135,25,1,4.36
pp8,part B,STpp8.27,ltist-gb135,25,2,3.56
pp8,part B,STpp8.27,ltist-gb135,25,3,8.39
pp8,part B,STpp8.27,ltist-gb135,25,4,4.05
pp8,part B,STpp8.27,ltist-gb105,28,1,3.43
pp8,part B,STpp8.27,ltist-gb105,28,2,3.14
pp8,part B,STpp8.27,ltist-gb105,28,3,3.26
pp8,part B,STpp8.27,ltist-gb105,28,4,2.97
pp8,part B,STpp8.27,ltist-gb165,27,1,3.03
pp8,part B,STpp8.27,ltist-gb165,27,2,3.98
pp8,part B,STpp8.27,ltist-gb165,27,3,4.27
pp8,part B,STpp8.27,ltist-gb165,27,4,2.91
pp8,part B,STpp8.19,st-gb45,26,1,3.77
pp8,part B,STpp8.19,st-gb45,26,2,4.77
pp8,part B,STpp8.19,st-gb45,26,3,4.94
pp8,part B,STpp8.19,st-gb45,26,4,3.03
pp8,part B,STpp8.19,st-gb135,25,1,4.52
pp8,part B,STpp8.19,st-gb135,25,2,4.52
pp8,part B,STpp8.19,st-gb135,25,3,3.70
pp8,part B,STpp8.19,st-gb135,25,4,6.15
pp8,part B,STpp8.19,st-gb105,28,1,3.49
pp8,part B,STpp8.19,st-gb105,28,2,3.37
pp8,part B,STpp8.19,st-gb105,28,3,3.32
pp8,part B,STpp8.19,st-gb105,28,4,4.27
pp8,part B,STpp8.19,st-gb165,27,1,3.20
pp8,part B,STpp8.19,st-gb165,27,2,3.14
pp8,part B,STpp8.19,st-gb165,27,3,3.84
pp8,part B,STpp8.19,st-gb165,27,4,3.26
pp8,part B,STpp8.26,st-gb135,25,1,4.19
pp8,part B,STpp8.26,st-gb135,25,2,3.49
pp8,part B,STpp8.26,st-gb135,25,3,6.51
pp8,part B,STpp8.26,st-gb135,25,4,4.85
pp8,part B,STpp8.26,st-gb45,26,1,3.20
pp8,part B,STpp8.26,st-gb45,26,2,3.91
pp8,part B,STpp8.26,st-gb45,26,3,3.32
pp8,part B,STpp8.26,st-gb45,26,4,4.05
pp8,part B,STpp8.26,st-gb105,28,1,2.81
pp8,part B,STpp8.26,st-gb105,28,2,3.63
pp8,part B,STpp8.26,st-gb105,28,3,2.91
pp8,part B,STpp8.26,st-gb105,28,4,3.56
pp8,part B,STpp8.26,st-gb165,27,1,5.12
pp8,part B,STpp8.26,st-gb165,27,2,3.37
pp8,part B,STpp8.26,st-gb165,27,3,6.43
pp8,part B,STpp8.26,st-gb165,27,4,4.19
pp8,part B,STpp8.21,st-gb45,26,1,3.98
pp8,part B,STpp8.21,st-gb45,26,2,3.03
pp8,part B,STpp8.21,st-gb45,26,3,2.42
pp8,part B,STpp8.21,st-gb45,26,4,2.52
pp8,part B,STpp8.21,st-gb135,25,1,3.84
pp8,part B,STpp8.21,st-gb135,25,2,3.77
pp8,part B,STpp8.21,st-gb135,25,3,2.52
pp8,part B,STpp8.21,st-gb135,25,4,3.98
pp8,part B,STpp8.21,st-gb165,27,1,3.43
pp8,part B,STpp8.21,st-gb165,27,2,4.52
pp8,part B,STpp8.21,st-gb165,27,3,2.86
pp8,part B,STpp8.21,st-gb165,27,4,3.98
pp8,part B,STpp8.21,st-gb105,28,1,6.27
pp8,part B,STpp8.21,st-gb105,28,2,3.84
pp8,part B,STpp8.21,st-gb105,28,3,4.05
pp8,part B,STpp8.21,st-gb105,28,4,3.37
pp8,part B,STpp8.28,st-gb135,25,1,3.63
pp8,part B,STpp8.28,st-gb135,25,2,4.61
pp8,part B,STpp8.28,st-gb135,25,3,3.91
pp8,part B,STpp8.28,st-gb135,25,4,3.56
pp8,part B,STpp8.28,st-gb45,26,1,3.43
pp8,part B,STpp8.28,st-gb45,26,2,2.18
pp8,part B,STpp8.28,st-gb45,26,3,2.38
pp8,part B,STpp8.28,st-gb45,26,4,2.54
pp8,part B,STpp8.28,st-gb165,27,1,2.97
pp8,part B,STpp8.28,st-gb165,27,2,3.20
pp8,part B,STpp8.28,st-gb165,27,3,2.34
pp8,part B,STpp8.28,st-gb165,27,4,1.45
pp8,part B,STpp8.28,st-gb105,28,1,3.56
pp8,part B,STpp8.28,st-gb105,28,2,2.52
pp8,part B,STpp8.28,st-gb105,28,3,2.71
pp8,part B,STpp8.28,st-gb105,28,4,1.82
pp8,part B,STpp8.17,st-gb45,26,1,8.39
pp8,part B,STpp8.17,st-gb45,26,2,4.85
pp8,part B,STpp8.17,st-gb45,26,3,5.02
pp8,part B,STpp8.17,st-gb45,26,4,4.61
pp8,part B,STpp8.17,st-gb135,25,1,6.15
pp8,part B,STpp8.17,st-gb135,25,2,5.73
pp8,part B,STpp8.17,st-gb135,25,3,8.10
pp8,part B,STpp8.17,st-gb135,25,4,10.23
pp8,part B,STpp8.17,st-gb165,27,1,4.61
pp8,part B,STpp8.17,st-gb165,27,2,4.69
pp8,part B,STpp8.17,st-gb165,27,3,3.26
pp8,part B,STpp8.17,st-gb165,27,4,5.22
pp8,part B,STpp8.17,st-gb105,28,1,3.63
pp8,part B,STpp8.17,st-gb105,28,2,3.32
pp8,part B,STpp8.17,st-gb105,28,3,3.08
pp8,part B,STpp8.17,st-gb105,28,4,4.94
pp8,part B,STpp8.30,st-gb135,25,1,3.43
pp8,part B,STpp8.30,st-gb135,25,2,2.66
pp8,part B,STpp8.30,st-gb135,25,3,2.26
pp8,part B,STpp8.30,st-gb135,25,4,2.42
pp8,part B,STpp8.30,st-gb45,26,1,3.98
pp8,part B,STpp8.30,st-gb45,26,2,3.56
pp8,part B,STpp8.30,st-gb45,26,3,4.27
pp8,part B,STpp8.30,st-gb45,26,4,2.38
pp8,part B,STpp8.30,st-gb105,28,1,2.57
pp8,part B,STpp8.30,st-gb105,28,2,2.66
pp8,part B,STpp8.30,st-gb105,28,3,3.32
pp8,part B,STpp8.30,st-gb105,28,4,2.57
pp8,part B,STpp8.30,st-gb165,27,1,3.84
pp8,part B,STpp8.30,st-gb165,27,2,3.49
pp8,part B,STpp8.30,st-gb165,27,3,3.20
pp8,part B,STpp8.30,st-gb165,27,4,2.97
pp8,part B,STpp8.24,ltist-gb135,25,1,2.34
pp8,part B,STpp8.24,ltist-gb135,25,2,2.52
pp8,part B,STpp8.24,ltist-gb135,25,3,7.23
pp8,part B,STpp8.24,ltist-gb135,25,4,4.44
pp8,part B,STpp8.24,ltist-gb45,26,1,2.62
pp8,part B,STpp8.24,ltist-gb45,26,2,2.22
pp8,part B,STpp8.24,ltist-gb45,26,3,4.69
pp8,part B,STpp8.24,ltist-gb45,26,4,3.43
pp8,part B,STpp8.24,ltist-gb165,27,1,2.81
pp8,part B,STpp8.24,ltist-gb165,27,2,3.63
pp8,part B,STpp8.24,ltist-gb165,27,3,3.49
pp8,part B,STpp8.24,ltist-gb165,27,4,2.71
pp8,part B,STpp8.24,ltist-gb105,28,1,3.63
pp8,part B,STpp8.24,ltist-gb105,28,2,3.26
pp8,part B,STpp8.24,ltist-gb105,28,3,2.86
pp8,part B,STpp8.24,ltist-gb105,28,4,3.26
pp8,part B,STpp8.23,st-gb45,26,1,3.84
pp8,part B,STpp8.23,st-gb45,26,2,3.63
pp8,part B,STpp8.23,st-gb45,26,3,2.52
pp8,part B,STpp8.23,st-gb45,26,4,2.47
pp8,part B,STpp8.23,st-gb135,25,1,7.11
pp8,part B,STpp8.23,st-gb135,25,2,3.84
pp8,part B,STpp8.23,st-gb135,25,3,2.76
pp8,part B,STpp8.23,st-gb135,25,4,4.19
pp8,part B,STpp8.23,st-gb105,28,1,2.81
pp8,part B,STpp8.23,st-gb105,28,2,2.66
pp8,part B,STpp8.23,st-gb105,28,3,3.77
pp8,part B,STpp8.23,st-gb105,28,4,2.97
pp8,part B,STpp8.23,st-gb165,27,1,3.08
pp8,part B,STpp8.23,st-gb165,27,2,3.49
pp8,part B,STpp8.23,st-gb165,27,3,3.20
pp8,part B,STpp8.23,st-gb165,27,4,3.63
pp8,part B,STpp8.22,st-gb135,25,1,3.32
pp8,part B,STpp8.22,st-gb135,25,2,2.97
pp8,part B,STpp8.22,st-gb135,25,3,3.32
pp8,part B,STpp8.22,st-gb135,25,4,3.98
pp8,part B,STpp8.22,st-gb45,26,1,4.85
pp8,part B,STpp8.22,st-gb45,26,2,3.26
pp8,part B,STpp8.22,st-gb45,26,3,4.19
pp8,part B,STpp8.22,st-gb45,26,4,3.43
pp8,part B,STpp8.22,st-gb105,28,1,2.86
pp8,part B,STpp8.22,st-gb105,28,2,2.14
pp8,part B,STpp8.22,st-gb105,28,3,2.57
pp8,part B,STpp8.22,st-gb105,28,4,2.97
pp8,part B,STpp8.22,st-gb165,27,1,3.32
pp8,part B,STpp8.22,st-gb165,27,2,2.76
pp8,part B,STpp8.22,st-gb165,27,3,2.30
pp8,part B,STpp8.22,st-gb165,27,4,3.20
pp8,part B,STpp8.25,ltist-gb45,26,1,3.03
pp8,part B,STpp8.25,ltist-gb45,26,2,3.14
pp8,part B,STpp8.25,ltist-gb45,26,3,3.26
pp8,part B,STpp8.25,ltist-gb45,26,4,2.34
pp8,part B,STpp8.25,ltist-gb135,25,1,3.91
pp8,part B,STpp8.25,ltist-gb135,25,2,5.22
pp8,part B,STpp8.25,ltist-gb135,25,3,3.32
pp8,part B,STpp8.25,ltist-gb135,25,4,4.56
pp8,part B,STpp8.25,ltist-gb165,27,1,3.37
pp8,part B,STpp8.25,ltist-gb165,27,2,1.88
pp8,part B,STpp8.25,ltist-gb165,27,3,2.66
pp8,part B,STpp8.25,ltist-gb165,27,4,2.57
pp8,part B,STpp8.25,ltist-gb105,28,1,3.43
pp8,part B,STpp8.25,ltist-gb105,28,2,3.14
pp8,part B,STpp8.25,ltist-gb105,28,3,3.49
pp8,part B,STpp8.25,ltist-gb105,28,4,2.66
pp7,part C,STpp7.45,ST-gb135,31,1,3.49
pp7,part C,STpp7.45,ST-gb135,31,2,2.34
pp7,part C,STpp7.45,ST-gb135,31,3,2.86
pp7,part C,STpp7.45,ST-gb135,31,4,1.75
pp7,part C,STpp7.45,ST-gb135,32,1,1.58
pp7,part C,STpp7.45,ST-gb135,32,2,2.60
pp7,part C,STpp7.45,ST-gb135,32,3,1.75
pp7,part C,STpp7.45,ST-gb135,32,4,2.10
pp7,part C,STpp7.45,ST-gb105,34,1,2.62
pp7,part C,STpp7.45,ST-gb105,34,2,1.29
pp7,part C,STpp7.45,ST-gb105,34,3,1.45
pp7,part C,STpp7.45,ST-gb105,34,4,2.12
pp7,part C,STpp7.45,ST-gb165,33,1,2.66
pp7,part C,STpp7.45,ST-gb165,33,2,2.06
pp7,part C,STpp7.45,ST-gb165,33,3,1.33
pp7,part C,STpp7.45,ST-gb165,33,4,1.71
pp7,part C,STpp7.42,st-gb135,32,1,2.57
pp7,part C,STpp7.42,st-gb135,32,2,2.26
pp7,part C,STpp7.42,st-gb135,32,3,2.18
pp7,part C,STpp7.42,st-gb135,32,4,1.82
pp7,part C,STpp7.42,st-gb135,31,1,1.95
